,Xcoord,Ycoord,Label,Zcoord,ImageName
2176,272,1661,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2177,404,1321,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2178,412,1334,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2179,427,1346,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2180,434,1361,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2181,449,1374,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2182,457,1385,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2183,470,1399,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2184,481,1411,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2185,485,1419,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2186,289,1595,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2187,304,1613,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2188,316,1625,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2189,328,1646,C3_organized_puncta,7,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-8
2190,327,145,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2191,332,164,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2192,342,180,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2193,346,213,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2194,354,227,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2195,363,252,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2196,375,264,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2197,251,399,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2198,261,411,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2199,268,423,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2200,280,439,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2201,288,450,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2202,297,464,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2203,1424,429,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2204,1436,439,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2205,1464,480,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2206,1473,495,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2207,1479,505,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2208,1487,515,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2209,1499,523,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2210,1509,530,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2211,634,398,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2212,648,407,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2213,657,415,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2214,664,422,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2215,673,433,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2216,688,447,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2217,706,474,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2218,712,460,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2219,737,470,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2220,755,480,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2221,775,487,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2222,874,533,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2223,884,545,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2224,893,556,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2225,905,583,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2226,909,598,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2227,11,478,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2228,25,486,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2229,39,495,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2230,56,507,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2231,70,517,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2232,76,526,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2233,90,533,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2234,333,643,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2235,347,653,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2236,362,668,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2237,435,577,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2238,442,595,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2239,442,614,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2240,442,622,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2241,444,638,C3_organized_puncta,6,5500000115_63x_20190625_Capture1-Capture1-C2[144]Montage-12
2242,543,445,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2243,527,452,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2244,515,462,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2245,367,403,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2246,387,419,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2247,397,427,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2248,405,441,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2249,408,457,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2250,413,474,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2251,412,492,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2252,220,628,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2253,232,620,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2254,253,612,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2255,267,609,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2256,276,589,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2257,289,571,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2258,280,610,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2259,298,607,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2260,852,1301,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2261,874,1305,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2262,888,1315,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2263,899,1321,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2264,1103,1523,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2265,1123,1529,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2266,1141,1533,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2267,1160,1535,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2268,1174,1537,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2269,1193,1541,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2270,1121,1469,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2271,1145,1477,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2272,1162,1492,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2273,1178,1500,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2274,565,1534,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2275,582,1527,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2276,599,1523,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2277,623,1516,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2278,642,1503,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2279,660,1495,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2280,688,1410,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2281,707,1410,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2282,723,1410,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2283,751,1411,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2284,772,1422,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2285,795,1420,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2286,810,1419,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2287,735,1431,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2288,759,1436,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2289,773,1438,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2290,794,1436,C3_organized_puncta,4,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-3
2291,1431,710,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2292,1421,723,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2293,1419,735,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2294,1412,743,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2295,1402,763,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2296,1396,779,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2297,1388,791,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2298,1380,815,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2299,1240,860,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2300,1242,844,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2301,1247,828,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2302,1255,813,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2303,1259,799,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2304,1265,786,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2305,1273,770,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2306,1339,856,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2307,1337,885,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2308,1329,887,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2309,1320,908,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2310,1309,933,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2311,1298,941,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2312,1287,971,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2313,1273,997,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2314,1479,886,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2315,1479,916,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2316,1481,936,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2317,1481,949,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2318,1479,973,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2319,1485,992,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2320,1491,1031,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2321,1483,1046,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2322,1479,1068,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2323,1467,1101,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2324,1459,1124,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2325,1455,1143,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2326,926,795,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2327,929,779,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2328,933,758,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2329,937,741,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2330,944,723,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2331,946,710,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2332,954,686,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2333,963,676,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2334,969,660,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2335,980,638,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2336,985,628,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2337,1044,723,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2338,1037,733,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2339,1029,752,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2340,1016,768,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2341,880,953,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2342,897,940,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2343,913,925,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2344,925,913,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2345,944,889,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2346,949,906,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2347,929,929,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2348,913,949,C3_organized_puncta,5,5500000105_63x_20190528_Capture1-Capture1-C2[144]Montage-4
2349,307,548,C3_organized_puncta,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
2350,311,565,C3_organized_puncta,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
2351,312,590,C3_organized_puncta,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
2352,320,610,C3_organized_puncta,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
2353,316,638,C3_organized_puncta,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
2354,318,652,C3_organized_puncta,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
2355,318,667,C3_organized_puncta,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
2356,318,682,C3_organized_puncta,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
2357,320,708,C3_organized_puncta,8,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-1
2358,710,811,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2359,711,843,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2360,711,862,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2361,713,893,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2362,883,1047,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2363,889,1075,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2364,896,1090,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2365,901,1105,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2366,908,1122,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2367,911,1131,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2368,896,693,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2369,913,704,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2370,933,718,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2371,949,731,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2372,962,736,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2373,982,751,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2374,996,757,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2375,834,424,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2376,868,415,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2377,897,405,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2378,919,403,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2379,953,398,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2380,984,395,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2381,1009,390,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2382,1044,385,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2383,830,445,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2384,851,438,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
2385,868,432,C3_organized_puncta,9,5500000116_63x_20190611_Capture1-Capture1-B5[144]Montage-6
